label,text
0,My nose is runny my head is pounding and teeth hurt like a bitch MAN I feel awful =(( 
0,I don't want her to leave 
1,Headin home Refreshed my mind and soul justa lil bit Bac to reality 
1,good lord just seen the agency work for our upcoming Open Day Money for Jam 
0,wut do i do now???? 
0,At the Grove for 'Drag Me to Hell ' I hope that it doesn't suck 
0,so i feel like shit for saying HAPPY BELATED BIRFDAYY i'm only a month late 
0,lmao thats sad kinda discourages me 4rom goin if the shit's wack 
1,Got home from work 9:45 and JUST finished cleaning Now I need to eat dinner and don't know what I want!! Ugh oh well Might not eat 
0,I wish I was there 
0,I miss my little Batty she was only 3 months old when she got sick she was always so fun and full of life <3 Even at the very end 
1,FC is finally up again it's about time i hate that this keeps happening 
1,seriously bored without anyone to talk to but not tired enough for sleep 
0,morning again! I hate mornings So offensive! 
1,still!! give your computer a break omg 
0,bed bed bed do you never answer texts anymore? I thought of you the other day and sent one but never heard back Sad day 
0,waah We're no longer your peeps 
0,LOL wow dawg doesn't sound like you're playing! I feel bad now haha 
1,My little foster kittens are getting big chubba and Winston are going 2 b missed when they get amazing homes 
1,one week till exam block 
1,I'm not at home with my cats right now! 
0,hoping i didn't fail english that would just be sad 
0,Know what would be great? For my shoulder to stop hurting so I can sleep normal again I just want-need a few solid hours of good sleep 
1,Leno's last show was tonight I like him better than Conan 
0,I'm sorry about your bad driving experiences 
1,i don't have any of that 
0,my sister is a douchebag 
1,there's relisting fees when you don't complete a sale? that sucks! 
0,I knew I should've worn the SARS mask on the plane from SoCal feeling the beginnings of a sore throat 
0,Gutted that the bathroom still isn't free- early work isn't going to happen And I need the loo! 
0,awww I wish I could have been there I'm stuck here about to jab out my eyes with knitting needles 
1,Me too Wonder if Mnet will show it 
1,Wearing glasses gives me a headache 
1,stop talkin about food haha fill like sum nw hha hows your day goin or starting 
0,finished sewing for the night uploading pictures from slidebar and beach i cant believe i am having difficulties with twitter! 
0,thank you (: cant wait!!!! ummm btw ima crash still sick 
0,First my work computer now my home laptop is fucked 
0,#liesgirlstell a guy calls her phone to see if the number is real ) ohh my phone isn't working try tomorrow 
0,#beer #friday #melbourne #cbd #mtub #mini #cmon Thirsty and lonely you buggers are making me feel like a scotty no mates 
0,I know We came back from 22 down in the 1st just to lose the lead in the last 6 minutes 
0,gosh summer vacation is almost over here at the philippines kinda sad i wonder what section will i be in? 
1,But is on page 6 at Ms Twitterworld only 26 votes 
0,I'm bummed that I can't wear my sweet Nike kicks to work 
0,- your twitter is broken 
1,sleep good night tweeties!!! down to OC tomorrow I hope and pray that Rachyl gets better SOON!!! 
0,It's depressing I'm stuck inside all day 
0,I even saw the news feeds of the archie website But can't believe he'd choose veronica I'm disappointed 
0,i hate being sick i miss and 
1,im eating sliders at barjohnnys! (theyre pork tho not beef still on the search ) 
1,Getting ready for school - second maths test today also its my last day of 3rd year!! Next week i will officially be in 4th year 
0,Woke Up I Wanna Stay In My bed 
0,depressed that i wasn't included in the morcom gardens quiz on facebook 
0,yeah its still totally in the high 60s here soooo notlooking forward to aug and sept up here 
0,So deep its priecing my soul 
0,Oh come on!!! You get next week off and I get next week full of exams! 
1,friday here at last not much fun when your skint though 
0,i know don't tell anyone i dont know if my dad told the famz yet i think i'm taking it online 
0,Caan't Iht Be Earlier? ICant Wait That Long Ahar (: 
1,Friday yay!! And a bonus don't have to drive to Wales tonight Athough will miss kitten cuddles and going for a ride 
0,My children have promised me birthday brekkie in bed There's a problem with that in that there's bugger all food in the house 
0,woops! I only just realized my DMs to you are not going through 
1,I don't think I will be able to get out of bed tomorrow morning we will seeeee! 
1,I cant use my blackberry today This sucks 
1,Q: what studio created 'Open Season'? should google it or look at the dvd downstairs but feeling lazy 
1,the times they are a changing 
0,why do you hate me!? 
0,time for tv in bed Then spending all day catching up on studying i hate online summer classes 
1,video is not available to us foreigners 
0,com-663vr - Wanted to visit the animals but we were too late 
0,PC I agree We have a problem We must stop spending and only work!!! 
0,#jonaswebcast i just missed it!!!! 
0,Dang it! I REALLY look like crap!! Sigh only had 35mins to shower and 10mins to get ready 
1,waiting to get picked up! 
0,So exhausted can't sleep I don't like these nights 
0,i'm gonna miss all the live Comet action tomorrow! i have to go take care of my cousins and they don't have access to the interwebz 
1,if bill compton has wii why can't he have twitter? 
0,Morning ;Sports day today and I have to do the three-legged race with ; Mr Pettigrew said I'm not aloud to trip her up 
0,Just found out I can't drink at this bar! Booo missing e1 at palomino's! No cheers sad face 
0,Cannot sleep 2+ hours of tossing and turning 
0,Omg going to die of swine flu when I go to Melbourne 
0,Packing I don't like it 
1,dang it so its not certain ? ? ? are you okay? 
1,wishes Dave Gilmour and Roger Waters would re-unite for a Pink Floyd concert 
0,finished a whole box of ice cream 
1,In 1 horse town + 2 blown out car speakers = 
1,Someone make me a cofffeeeeeee 
0,plus I just deposited tax return cheque but for first time in 7+ years it didn't clear immediately 
1,Photo: martwo: OMG i love you!!!! i accadentally deleted this photo yay hes SO beautiful com-xvd1wankt 
0,I knooww & my hot water bottle iss in whangamata without me ahhhhh 
1,thanks for the rt and sorry about your new place with the domestics 
1,Ok other then my shoe the club is cool Its fun and its poppin except 4 the ppl tryna dance wit me 
0,Holy crap! It's raining in LA and I don't have a jacket! oh no 
1,Aright Twitter Fam guess ima be outties gonna try n sleep off some of this horrible pain 
1,Baby was not herself after recieving vaccines 
0,Wish I could attend E3 this year But these small events like the NBA and Stanley Cup Finals keep getting in the way Work work work 
1,lol hi emmy latin would help me study for the aptitude tests to get into grad school ;\ thats why i wanna take it 
0,btw I am not a wimp 
1,LOL yeah yeah you big perv ;) Was hoping to see you next week but scrapped plans 
0,no I was trying to interview Dr Paul Twomey CEO of ICANN Phone issues cut the interview from 30 mins to 15 
0,i can't add you on myspace girly it asks for a last name and email 
0,back at Vienna ( ) sooo tired luggage lost Manchester 'd been great - very good outcome from Seminar at MBS & great people around 
0,don't think i can take a needle watched a horribly gory short film on drugs a few months ago i'm scarred for life 
0,I don't wanna go back to work sleepy time 
1,watching The Biggest Loser on Hallmark Never fails to make me cry nyeh 
1,that sucks! how old are you actually? 
0,Thinking about getting up for work 
0,I was a very naughty girl tonight dissappointed with myself 
0,That's better than Missy 8 telling me I should be on The Biggest Loser 
0,ly-3W9w1 NOOOO! he goes for Orlando! OMG I'm gonna CRY!!!!!!!! 
1,AAAAAAHHHHHHHH !!!!! SOOOOOOOO SWEEEEEEET !!!!!! I miss that age SOOOO MUCH ! 
1,Just saw a fox! as i was getting on the freeway I hope it goes home 
1,scratch that; sleep on a stage bound 
1,recapping on britains got talent britain seems more talented than america 
1,I cnt get it!! its goin to ur old messages?!? >>>> HELP?<<<< 
1,good time Rocking out open mic thanks 4 all the love n support Now working on Business plan presentation No CG again 2nite 
1,Swimming is a no go for me 
0,Morning John yes I do however I have a diary clash and sadly can't attend! 
1,ohh ic ic haha iyaa my summer is filled with ONE Course that lasts for the whole summer 
0,Yea i just saw this really sad commercial 
0,Hmmm Using TinyTwitter on a small non-touch screen is really not much fun 
1,Lettuce & spinach does best in cool weather I live in florida not much luck growing those 
1,Oh I love 'em but when I think about the kind of preservatives they're using to stay &quot;just-baked&quot; it kinda makes me sick 
